;MEA_test;MEA_train;R2_test;R2_train;MSE_test;MSE_train;R_test;R_train;RMSE_test;RMSE_train;MAPE_test;MAPE_train
RF;10.248674147999257;7.434428124260933;0.4168302572341817;0.7442395480105345;231.2402169142246;106.49678389090124;0.645250256317685;0.8626863783403582;15.174335117738455;10.31849383267508;39.42714353964539;29.209879123961542
RF_pca;11.167917357899587;8.002379649264892;0.3977069860205018;0.709917277003477;269.9588521501812;116.84423704848841;0.6298959904973102;0.8425542321707974;16.418657875769373;10.808739451906366;42.94855071747257;32.0160285546428
