;mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_C;param_kernel;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
2;2.5448110103607178;0.7382009824117025;0.428471182446139;0.4919602204895337;15;linear;{'C': 15, 'kernel': 'linear'};1;0.4447605357286051;0.49166043479630683;0.41115065879303136;0.49208841051913577;0.42950331115355633;0.4921318161531585;0.20192547618322815;0.004028072132474957;0.013742673551077708;0.00021271986063656754
1;2.239033301671346;0.7380427519480387;0.4283141089745483;0.4881313936335013;10;linear;{'C': 10, 'kernel': 'linear'};2;0.44651745389832764;0.4869773296547314;0.4113416524633168;0.48876671189138654;0.4270820766136617;0.48865013935438584;0.052419298100935395;0.003534691696120788;0.01438905583037933;0.0008174329898800227
0;1.6441888809204102;0.8518465360005697;0.4010436280139604;0.4316330473099645;1;linear;{'C': 1, 'kernel': 'linear'};3;0.42256554340018604;0.425971328639564;0.3821871831548035;0.43347345615752053;0.39837568028379955;0.4354543571328089;0.009429862814932305;0.14792311125475505;0.01659443057044055;0.0040843021350487445
